Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52
1256,file:/C:/mallet/sample-data/abstract/Constructing%20Service%20Oriented%20Dynamic%20Virtual%20Enterprises%20in%20Chinese%20Apparel%20Industry..txt,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.013253012,0.001204819,0.001204819,0.061445783,0.025301205,0.001204819,0.025301205,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.013253012,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.193975904,0.001204819,0.013253012,0.001204819,0.001204819,0.314457831,0.001204819,0.001204819,0.037349398,0.097590361,0.001204819,0.157831325
1257,file:/C:/mallet/sample-data/abstract/Constructing%20the%20Knowledge%20Base%20for%20Cognitive%20IT%20Service%20Management..txt,0.001234568,0.001234568,0.001234568,0.001234568,0.013580247,0.001234568,0.038271605,0.050617284,0.050617284,0.013580247,0.001234568,0.038271605,0.001234568,0.050617284,0.001234568,0.050617284,0.001234568,0.001234568,0.001234568,0.001234568,0.001234568,0.001234568,0.001234568,0.001234568,0.001234568,0.001234568,0.001234568,0.062962963,0.038271605,0.001234568,0.235802469,0.001234568,0.186419753,0.001234568,0.001234568,0.001234568,0.1,0.001234568,0.001234568,0.001234568,0.001234568,0.001234568,0.013580247,0.013580247,0.001234568,0.001234568,0.001234568,0.001234568,0.001234568,0.001234568
1258,file:/C:/mallet/sample-data/abstract/Consultation%20Model%20based%20Services%20Application%20Model%20and%20its%20Charging%20Algorithm..txt,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.29223301,0.000970874,0.000970874,0.000970874,0.000970874,0.039805825,0.15631068,0.000970874,0.15631068,0.000970874,0.000970874,0.059223301,0.000970874,0.010679612,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.02038835,0.030097087,0.000970874,0.000970874,0.098058252,0.000970874,0.000970874,0.000970874,0.000970874,0.059223301,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.039805825,0.000970874
1259,file:/C:/mallet/sample-data/abstract/COnTag-+-%20A%20Framework%20for%20Personalized%20Context-Aware%20Search%20of%20Ontology-Based%20Tagged%20Data..txt,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.177941176,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.251470588,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.104411765,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.001470588,0.045588235,0.001470588,0.001470588,0.001470588,0.001470588,0.075,0.001470588,0.016176471,0.060294118,0.001470588,0.001470588,0.001470588,0.075,0.001470588,0.030882353,0.104411765,0.001470588
1260,file:/C:/mallet/sample-data/abstract/Content%20Grid%20Architecture%20for%20Pervasive%20Content%20Delivery..txt,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.091176471,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.061764706,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.002941176,0.061764706,0.002941176,0.002941176,0.002941176,0.002941176,0.238235294,0.002941176,0.002941176,0.002941176,0.032352941,0.002941176,0.002941176,0.002941176,0.002941176,0.032352941,0.355882353,0.002941176
1261,file:/C:/mallet/sample-data/abstract/Context%20Aware%20Middleware%20Architecture%20for%20Wireless%20Sensor%20Network..txt,0.265517241,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.047126437,0.001149425,0.001149425,0.035632184,0.001149425,0.001149425,0.001149425,0.21954023,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.047126437,0.150574713,0.001149425,0.012643678,0.001149425,0.001149425,0.081609195,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.012643678,0.001149425,0.001149425,0.035632184,0.001149425,0.001149425,0.047126437,0.001149425,0.001149425
1262,file:/C:/mallet/sample-data/abstract/Context%20Aware%20Post-filtering%20for%20Web%20Service%20Clustering..txt,0.011702128,0.011702128,0.075531915,0.00106383,0.032978723,0.022340426,0.00106383,0.086170213,0.00106383,0.00106383,0.011702128,0.00106383,0.00106383,0.043617021,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.043617021,0.00106383,0.00106383,0.00106383,0.022340426,0.596808511,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383
1263,file:/C:/mallet/sample-data/abstract/Context%20Aware%20Service%20Policy%20Orchestration..txt,0.007913669,0.043884892,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.158992806,0.216546763,0.007913669,0.007913669,0.000719424,0.007913669,0.08705036,0.000719424,0.000719424,0.000719424,0.007913669,0.043884892,0.007913669,0.000719424,0.022302158,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.022302158,0.000719424,0.000719424,0.072661871,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.065467626,0.000719424,0.000719424,0.000719424,0.058273381,0.000719424,0.000719424,0.000719424,0.137410072,0.000719424,0.000719424
1264,file:/C:/mallet/sample-data/abstract/Context%20Aware%20Session%20Management%20for%20Services%20in%20Ad%20Hoc%20Networks..txt,0.001282051,0.026923077,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.014102564,0.116666667,0.001282051,0.001282051,0.052564103,0.014102564,0.001282051,0.03974359,0.001282051,0.001282051,0.001282051,0.078205128,0.001282051,0.001282051,0.014102564,0.001282051,0.116666667,0.001282051,0.001282051,0.001282051,0.014102564,0.014102564,0.014102564,0.001282051,0.001282051,0.014102564,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.026923077,0.001282051,0.001282051,0.014102564,0.001282051,0.103846154,0.001282051,0.091025641,0.193589744
1265,file:/C:/mallet/sample-data/abstract/Context%20Disambiguation%20in%20Web%20Search%20Results..txt,0.003030303,0.003030303,0.003030303,0.003030303,0.245454545,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.245454545,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.245454545,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.003030303,0.093939394,0.033333333
1266,file:/C:/mallet/sample-data/abstract/Context%20Information%20Extraction%20of%20the%20Query%20Based%20on%20Single%20Document..txt,0.001923077,0.001923077,0.001923077,0.001923077,0.367307692,0.001923077,0.001923077,0.001923077,0.021153846,0.001923077,0.001923077,0.001923077,0.001923077,0.175,0.001923077,0.021153846,0.001923077,0.001923077,0.001923077,0.001923077,0.175,0.001923077,0.155769231,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077,0.001923077
1267,file:/C:/mallet/sample-data/abstract/Context%20Model%20Based%20SOA%20Policy%20Framework..txt,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.013548387,0.026451613,0.181290323,0.000645161,0.000645161,0.078064516,0.000645161,0.000645161,0.000645161,0.007096774,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.000645161,0.007096774,0.000645161,0.032903226,0.06516129,0.000645161,0.000645161,0.000645161,0.271612903,0.000645161,0.000645161,0.000645161,0.290967742,0.000645161,0.000645161
1268,file:/C:/mallet/sample-data/abstract/Context%20Modeling%20to%20Enforce%20Interoperability%20in%20Web%20Service%20Definition..txt,0.022916667,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.085416667,0.210416667,0.002083333,0.04375,0.002083333,0.002083333,0.10625,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.10625,0.085416667,0.002083333,0.002083333,0.002083333,0.064583333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.147916667,0.04375,0.002083333,0.002083333
1269,file:/C:/mallet/sample-data/abstract/Context-Aware%20Business%20Process%20Management%20for%20Personalized%20Healthcare%20Services..txt,0.0796875,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0171875,0.0015625,0.0015625,0.0015625,0.0328125,0.0015625,0.1890625,0.0015625,0.0015625,0.0953125,0.0015625,0.0484375,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0328125,0.0015625,0.0015625,0.0328125,0.0796875,0.0015625,0.2359375,0.0015625,0.0015625,0.0015625,0.0015625,0.0953125,0.0015625,0.0015625,0.0015625
1270,file:/C:/mallet/sample-data/abstract/Context-Aware%20Cloud%20Service%20Selection%20Based%20on%20Comparison%20and%20Aggregation%20of%20User%20Subjective%20Assessment%20and%20Objective%20Performance%20Assessment..txt,0.001052632,0.001052632,0.001052632,0.516842105,0.001052632,0.085263158,0.001052632,0.001052632,0.001052632,0.011578947,0.053684211,0.011578947,0.001052632,0.001052632,0.011578947,0.001052632,0.011578947,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.022105263,0.001052632,0.001052632,0.022105263,0.18,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.032631579,0.001052632
1271,file:/C:/mallet/sample-data/abstract/Context-Aware%20Filtering%20and%20Visualization%20of%20Web%20Service%20Clusters..txt,0.001162791,0.001162791,0.024418605,0.001162791,0.001162791,0.001162791,0.012790698,0.059302326,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.012790698,0.001162791,0.001162791,0.070930233,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.036046512,0.024418605,0.536046512,0.001162791,0.001162791,0.001162791,0.129069767,0.001162791,0.036046512,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.012790698,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791
1272,file:/C:/mallet/sample-data/abstract/Context-Aware%20Service%20Adaptation%20via%20Learning%20Classifier%20System%20with%20Co-evolutionary%20Mechanism..txt,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.023913043,0.002173913,0.002173913,0.089130435,0.002173913,0.002173913,0.067391304,0.002173913,0.32826087,0.002173913,0.002173913,0.002173913,0.045652174,0.045652174,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.067391304,0.002173913,0.002173913,0.002173913,0.002173913,0.132608696,0.002173913,0.002173913,0.002173913,0.089130435,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.023913043,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913
1273,file:/C:/mallet/sample-data/abstract/Context-Aware%20Service%20Composition%20and%20Component%20Change-over%20using%20Semantic%20Web%20Techniques..txt,0.001428571,0.015714286,0.001428571,0.03,0.001428571,0.001428571,0.015714286,0.015714286,0.03,0.001428571,0.001428571,0.101428571,0.015714286,0.087142857,0.001428571,0.001428571,0.001428571,0.001428571,0.215714286,0.001428571,0.001428571,0.001428571,0.001428571,0.015714286,0.001428571,0.015714286,0.001428571,0.001428571,0.001428571,0.015714286,0.001428571,0.015714286,0.001428571,0.001428571,0.13,0.001428571,0.072857143,0.001428571,0.001428571,0.158571429,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571
1274,file:/C:/mallet/sample-data/abstract/Context-Aware%20Service%20Recommendation%20on%20High%20Performance%20Cluster..txt,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.014285714,0.131168831,0.014285714,0.027272727,0.001298701,0.001298701,0.001298701,0.053246753,0.079220779,0.001298701,0.001298701,0.001298701,0.001298701,0.105194805,0.001298701,0.079220779,0.105194805,0.001298701,0.04025974,0.04025974,0.027272727,0.001298701,0.079220779,0.001298701,0.001298701,0.001298701,0.131168831,0.027272727,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701,0.001298701
1275,file:/C:/mallet/sample-data/abstract/Context-Based%20Matching%20and%20Ranking%20of%20Web%20Services%20for%20Composition..txt,0.000884956,0.009734513,0.053982301,0.000884956,0.036283186,0.000884956,0.018584071,0.169026549,0.000884956,0.000884956,0.000884956,0.000884956,0.009734513,0.177876106,0.009734513,0.071681416,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.009734513,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.195575221,0.009734513,0.000884956,0.018584071,0.000884956,0.000884956,0.115929204,0.018584071,0.000884956,0.000884956,0.000884956,0.000884956,0.009734513,0.018584071,0.000884956,0.009734513,0.000884956,0.000884956,0.000884956,0.000884956,0.009734513,0.000884956
1276,file:/C:/mallet/sample-data/abstract/Context-Based%20Web%20Ontology%20Service%20for%20TCM%20Information%20Sharing..txt,0.0015625,0.0015625,0.0171875,0.0015625,0.0796875,0.0015625,0.0015625,0.2828125,0.0171875,0.0015625,0.0015625,0.0015625,0.0640625,0.0015625,0.0484375,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0796875,0.0015625,0.0171875,0.0015625,0.0015625,0.0015625,0.0015625,0.1265625,0.0015625,0.0015625,0.0015625,0.0015625,0.0328125,0.1421875,0.0015625,0.0015625,0.0328125,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625
1277,file:/C:/mallet/sample-data/abstract/Context-enabled%20B2B%20Collaborations..txt,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.170422535,0.001408451,0.001408451,0.001408451,0.001408451,0.170422535,0.001408451,0.001408451,0.001408451,0.001408451,0.114084507,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.029577465,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.057746479,0.029577465,0.001408451,0.015492958,0.015492958,0.001408451,0.33943662
1278,file:/C:/mallet/sample-data/abstract/Contextual%20Collaboration-+-%20Platform%20and%20Applications..txt,0.01122449,0.001020408,0.001020408,0.021428571,0.001020408,0.001020408,0.062244898,0.01122449,0.001020408,0.001020408,0.001020408,0.001020408,0.113265306,0.01122449,0.001020408,0.001020408,0.001020408,0.001020408,0.143877551,0.001020408,0.01122449,0.001020408,0.021428571,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.021428571,0.01122449,0.001020408,0.001020408,0.001020408,0.031632653,0.01122449,0.480612245
1279,file:/C:/mallet/sample-data/abstract/Contextual%20Spectrums%20in%20Technology%20and%20Information%20Platform..txt,0.000917431,0.000917431,0.000917431,0.000917431,0.010091743,0.000917431,0.000917431,0.000917431,0.000917431,0.074311927,0.000917431,0.000917431,0.000917431,0.000917431,0.000917431,0.000917431,0.019266055,0.000917431,0.000917431,0.000917431,0.000917431,0.000917431,0.028440367,0.000917431,0.046788991,0.000917431,0.000917431,0.000917431,0.000917431,0.000917431,0.312844037,0.000917431,0.000917431,0.000917431,0.000917431,0.010091743,0.000917431,0.000917431,0.000917431,0.074311927,0.046788991,0.000917431,0.010091743,0.000917431,0.000917431,0.000917431,0.13853211,0.193577982,0.000917431,0.000917431
1280,file:/C:/mallet/sample-data/abstract/Continually%20Learning%20Optimal%20Allocations%20of%20Services%20to%20Tasks..txt,0.000833333,0.475833333,0.000833333,0.009166667,0.0175,0.000833333,0.0175,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.009166667,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.000833333,0.0175,0.000833333,0.000833333,0.000833333,0.059166667,0.109166667,0.000833333,0.000833333,0.000833333,0.034166667,0.000833333,0.000833333,0.000833333,0.000833333,0.0425,0.000833333,0.000833333,0.0425,0.009166667,0.000833333,0.000833333,0.000833333,0.084166667,0.000833333,0.0425,0.000833333,0.000833333,0.000833333
1281,file:/C:/mallet/sample-data/abstract/Continuous%20Query%20for%20QoS-Aware%20Automatic%20Service%20Composition..txt,0.001010101,0.122222222,0.091919192,0.001010101,0.001010101,0.001010101,0.031313131,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.011111111,0.001010101,0.001010101,0.081818182,0.001010101,0.223232323,0.001010101,0.001010101,0.011111111,0.011111111,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.061616162,0.314141414,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101,0.001010101
